gov_stats_code,gov_stats_name,organization,department,stats_type,cycle,data_list_status,has_file,has_db,org_info,org_info_link
00250014,成年年齢引下げ後の成人式の実施に関する調査,法務省,民事局参事官室,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00250014
00250015,成年年齢引下げ後の環境整備に関する浸透度についての調査,法務省,民事局参事官室,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00250015
00250016,任意後見契約に関する公証人の実態調査,法務省,民事局参事官室,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00250016
00300100,海外在留邦人数調査統計,外務省,領事局政策課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00300100
00300300,海外邦人援護統計,外務省,領事局海外邦人安全支援室,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00300300
00300400,旅券統計,外務省,領事局旅券課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00300400
00300500,査証（ビザ）発給統計,外務省,領事局外国人課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00300500
00300600,海外での滞在や生活等に関する基礎調査,外務省,領事局海外邦人安全支援室,,1回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00300600
00350100,国家公務員共済組合年金受給者実態調査,財務省,主計局給与共済課,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00350100
00350110,連合会を組織する共済組合における医療状況実態統計調査,財務省,主計局給与共済課,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00350110
00350120,財政統計,財務省,主計局調査課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00350120
00350130,国家公務員共済組合事業統計年報,財務省,主計局給与共済課,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350130
00350140,契約に関する統計,財務省,主計局法規課,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350140
00350200,適用実態調査（租特透明化法第４条第１項に基づく適用実態調査）,財務省,主税局税制第3課租特透明化係,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00350200
00350300,普通貿易統計,財務省,関税局関税課,業務統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00350300
00350310,特殊貿易統計,財務省,関税局関税課,業務統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00350310
00350320,船舶・航空機統計,財務省,関税局関税課,業務統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00350320
00350330,税関における知的財産侵害物品の差止状況,財務省,関税局業務課知的財産調査室,業務統計,上半期、年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350330
00350340,関税及び内国消費税脱税事件に係る犯則調査結果,財務省,関税局調査課,業務統計,,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350340
00350350,全国の税関における関税法違反事件の取締り状況,財務省,関税局調査課,業務統計,,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350350
00350360,関税及び内国消費税の申告内容の輸入事後調査結果,財務省,関税局調査課,業務統計,,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350360
00350400,国有財産統計,財務省,理財局管理課国有財産情報室,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00350400
00350401,財政融資資金現在高,財務省,理財局管理課,業務統計,月,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350401
00350410,たばこ小売販売業経営実態調査,財務省,理財局総務課たばこ塩事業室,一般統計,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00350410
00350430,たばこ小売販売業調査,財務省,理財局総務課たばこ塩事業室,一般統計,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00350430
00350440,塩需給見通し,財務省,理財局総務課たばこ塩事業室,業務統計,年,-,-,-,-,
00350450,塩需給実績,財務省,理財局総務課たばこ塩事業室,業務統計,年,-,-,-,-,
00350460,財政資金対民間収支,財務省,理財局国庫課,業務統計,月,-,-,-,-,
00350461,国庫の状況報告書,財務省,理財局国庫課,業務統計,四半期,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350461
00350470,国債統計年報,財務省,理財局国債企画課,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350470
00350471,分離適格振替国債の分離状況並びに現在高推移,財務省,理財局国債企画課,業務統計,四半期,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350471
00350473,国債及び借入金並びに政府保証債務現在高,財務省,理財局国債企画課,業務統計,四半期,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350473
00350474,国債の償還予定額,財務省,理財局国債企画課,業務統計,月,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350474
00350480,財政投融資特別会計における金利スワップ取引実施状況,財務省,理財局財投総括課資金企画室,業務統計,半期,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350480
00350481,財政投融資計画月別実行状況,財務省,理財局財政投融資総括課,業務統計,月,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350481
00350482,産業投資現在高,財務省,理財局財政投融資総括課,業務統計,月,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350482
00350483,財政融資資金運用報告書,財務省,理財局財政投融資総括課,業務統計,年,-,-,-,-,
00350490,金利スワップ取引実施状況,財務省,理財局国債業務課,業務統計,半期,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350490
00350500,外貨準備等の状況,財務省,国際局為替市場課資金管理室,業務統計,月,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350500
00350501,外国為替資金特別会計の外貨建資産の内訳及び運用収入の内訳等,財務省,国際局為替市場課資金管理室,業務統計,年度,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350501
00350502,外国為替平衡操作の実施状況,財務省,国際局為替市場課,業務統計,月、四半期,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350502
00350503,国際収支統計,財務省,国際局為替市場課,業務統計,,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350503
00350504,本邦対外資産負債残高,財務省,国際局為替市場課,業務統計,四半期、年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350504
00350505,対外及び対内証券売買契約等の状況,財務省,国際局為替市場課,業務統計,月、年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350505
00350506,オフショア勘定残高,財務省,国際局為替市場課,業務統計,月,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350506
00350510,開発途上国に対する資金の流れ,財務省,国際局開発政策課,業務統計,暦年,-,-,-,-,
00350600,法人企業統計調査,財務省,,基幹統計,四半期、１年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00350600
00350610,法人企業景気予測調査,財務省,,一般統計,四半期,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00350610
00350620,景気予測調査,財務省,,その他,四半期,登録あり,-,○,作成機関情報,https://www.e-stat.go.jp/statistics/00350620
00350630,産業連関構造調査（酒類製造業投入調査）,財務省,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00350630
00350650,法人企業統計調査附帯調査 四半期別GDP速報（1次速報）のための一部項目早期調査,財務省,財務総合政策研究所調査統計部調,一般統計,四半期,登録あり,〇,○,作成機関情報,
00351000,民間給与実態統計調査,国税庁,長官官房企画課,基幹統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00351000
00351010,税務統計,国税庁,長官官房企画課,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00351010
00351020,会社標本調査,国税庁,長官官房企画課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00351020
00351030,申告所得税標本調査,国税庁,長官官房企画課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00351030
00400001,学校基本調査,文部科学省,,基幹統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400001
00400002,学校保健統計調査,文部科学省,,基幹統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400002
00400003,学校教員統計調査,文部科学省,,基幹統計,３年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400003
00400004,社会教育調査,文部科学省,,基幹統計,３年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400004
00400101,公立学校施設実態調査,文部科学省,,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400101
00400201,子供の学習費調査,文部科学省,,一般統計,２年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400201
00400202,地方教育費調査,文部科学省,,一般統計,年、２年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400202
00400203,２１世紀出生児縦断調査（平成１３年出生児）,文部科学省,,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00400203
00400204,学校図書館の現状に関する調査,文部科学省,総合教育政策局地域学習推進課,業務統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00400204
00400205,外国人の子供の就学状況等調査,文部科学省,総合教育政策局国際教育課,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00400205
00400206,日本語教育実態調査,文部科学省,総合教育政策局日本語教育課,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00400206
00400207,２１世紀出生児縦断調査（平成２２年出生児）,文部科学省,,一般統計,年,-,-,-,-,
00400301,教育職員に係る係争中の争訟事件等の調査,文部科学省,,業務統計,不定期,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400301
00400302,教職員の組織する職員団体の実態調査,文部科学省,,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400302
00400303,高等学校卒業（予定）者の就職（内定）状況に関する調査児童生徒の問題行動・不登校等生徒,文部科学省,初等中等教育局児童生徒課,一般統計,年３回,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400303
00400304,指導上の諸課題に関する調査,文部科学省,初等中等教育局児童生徒課,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400304
00400305,日本語指導が必要な児童生徒の受入状況等に関する調査,文部科学省,総合教育政策局国際教育課,業務統計,２年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400305
00400306,学校における教育の情報化の実態等に関する調査,文部科学省,,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400306
00400401,大学・短期大学・高等専門学校における学生のキャリア形成支援活動実施状況等調査大学・短期大学・高等専門学校及び専,文部科学省,高等教育局学生支援課,一般統計,２年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00400401
00400402,修学校卒業予定者の就職内定状況等調査,文部科学省,高等教育局学生支援課,一般統計,年４回,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400402
00400501,民間企業の研究活動に関する調査,文部科学省,科学技術・学術政策研究所,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400501
00400502,大学等におけるフルタイム換算データに関する調査,文部科学省,,一般統計,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400502
00400503,全国イノベーション調査,文部科学省,科学技術・学術政策研究所,一般統計,２年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400503
00400504,ポストドクター等の雇用・進路に関する調査,文部科学省,科学技術・学術政策局人材政策課,一般統計,３年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00400504
00400601,学術情報基盤実態調査,文部科学省,研究振興局参事官（情報担当）付,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400601
00400802,学校給食実施状況等調査,文部科学省,初等中等教育局健康教育・食育課,一般統計,２年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400802
00400803,学校給食栄養報告,文部科学省,初等中等教育局健康教育・食育課,一般統計,２年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00400803
00401101,宗教統計調査,文化庁,宗務課,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00401101
00401102,宗教法人が行う事業に関する調査,文化庁,宗務課,一般統計,不定期,-,-,-,-,
00401104,国語に関する世論調査,文化庁,国語課,業務統計,年,-,-,-,-,
00402101,体育・スポーツ施設現況調査,スポーツ庁,参事官（地域振興担当）付,一般統計,３年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00402101
00402102,体力・運動能力調査,スポーツ庁,健康スポーツ課,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00402102
00450001,産業連関構造調査（医療業・社会福祉事業等投入調査）,厚生労働省,政策統括官付参事官付審査解析室,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450001
00450011,人口動態調査,厚生労働省,,基幹統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450011
00450012,生命表,厚生労働省,,基幹統計,年、５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450012
00450013,人口動態統計特殊報告,厚生労働省,,加工統計,年、５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450013
00450021,医療施設調査,厚生労働省,政策統括官付参事官付保健統計室,基幹統計,月、３年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450021
00450022,患者調査,厚生労働省,政策統括官付参事官付保健統計室,基幹統計,３年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450022
00450023,病院報告,厚生労働省,政策統括官付参事官付保健統計室,一般統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450023
00450024,受療行動調査,厚生労働省,政策統括官付参事官付保健統計室,一般統計,３年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450024
00450025,地域保健・健康増進事業報告,厚生労働省,,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450025
00450026,医師・歯科医師・薬剤師統計,厚生労働省,政策統括官付参事官付保健統計室,業務統計,２年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450026
00450027,衛生行政報告例,厚生労働省,,一般統計,年、２年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450027
00450028,伝染病統計,厚生労働省,政策統括官付参事官付保健統計室,その他,月、年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450028
00450029,母体保護統計報告(優生保護統計報告),厚生労働省,,その他,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450029
00450030,地域保健事業報告(保健所運営報告),厚生労働省,,その他,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450030
00450031,老人保健事業報告,厚生労働省,,その他,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450031
00450032,国民医療費,厚生労働省,保険局調査課,加工統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450032
00450041,社会福祉施設等調査,厚生労働省,政策統括官付参事官付社会統計室,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450041
00450042,介護サービス施設・事業所調査,厚生労働省,政策統括官付参事官付社会統計室,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450042
00450043,21世紀出生児縦断調査（平成13年出生児）,厚生労働省,政策統括官付参事官付世帯統計室,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450043
00450044,21世紀成年者縦断調査（平成14年成年者）,厚生労働省,政策統括官付参事官付世帯統計室,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450044
00450045,中高年者縦断調査,厚生労働省,政策統括官付参事官付世帯統計室,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450045
00450046,福祉行政報告例,厚生労働省,,一般統計,月、年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450046
00450048,社会医療診療行為別統計,厚生労働省,政策統括官付参事官付社会統計室,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450048
00450049,介護給付費等実態統計（旧：介護給付費等実態調査）,厚生労働省,政策統括官付参事官付社会統計室,業務統計,月,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450049
00450050,21世紀出生児縦断調査（平成22年出生児）,厚生労働省,政策統括官付参事官付世帯統計室,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450050
00450051,21世紀成年者縦断調査（平成24年成年者）,厚生労働省,政策統括官付参事官付世帯統計室,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450051
00450061,国民生活基礎調査,厚生労働省,政策統括官付参事官付世帯統計室,基幹統計,年、３年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450061
00450062,保健福祉動向調査,厚生労働省,政策統括官付参事官付世帯統計室,その他,３年に２回,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450062
00450063,介護サービス世帯調査,厚生労働省,政策統括官付参事官付世帯統計室,その他,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450063
00450071,毎月勤労統計調査,厚生労働省,,基幹統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450071
00450072,労働経済動向調査,厚生労働省,,一般統計,四半期,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450072
00450073,雇用動向調査,厚生労働省,,一般統計,半年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450073
00450074,雇用の構造に関する実態調査,厚生労働省,,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450074
00450076,産業労働事情調査,厚生労働省,,その他,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450076
00450077,雇用管理調査,厚生労働省,,その他,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450077
00450078,労使関係総合調査（労働組合活動等に関する実態調査）,厚生労働省,,一般統計,２年又は３年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450078
00450079,小規模事業所勤労統計調査,厚生労働省,,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450079
00450091,賃金構造基本統計調査,厚生労働省,,基幹統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450091
00450092,屋外労働者職種別賃金調査,厚生労働省,,その他,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450092
00450093,労働安全衛生特別調査（労働安全衛生基本調査）,厚生労働省,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450093
00450094,労働安全衛生調査（労働環境調査）,厚生労働省,,一般統計,不定期,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450094
00450095,労働安全衛生特別調査（労働者健康状況調査）,厚生労働省,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450095
00450096,労働安全衛生特別調査（技術革新と労働に関する実態調査）,厚生労働省,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450096
00450097,労働安全衛生特別調査（建設業労働災害防止対策等総合実態調査）,厚生労働省,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450097
00450098,賃金引上げ等の実態に関する調査,厚生労働省,,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450098
00450099,就労条件総合調査,厚生労働省,,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450099
00450100,労働災害動向調査,厚生労働省,,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450100
00450101,労使関係総合調査（労働組合基礎調査）,厚生労働省,,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450101
00450102,労使関係総合調査（労働組合活動実態調査）労使関係総合調査（労働協約等実態,厚生労働省,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450102
00450103,調査）,厚生労働省,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450103
00450104,労使関係総合調査（団体交渉と労働争議に関する実態調査）,厚生労働省,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450104
00450105,労使関係総合調査（労働組合実態調査）,厚生労働省,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450105
00450106,労使関係総合調査（労使コミュニケーション調査）,厚生労働省,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450106
00450107,林業労働者職種別賃金調査,厚生労働省,,その他,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450107
00450108,労働争議統計調査,厚生労働省,,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450108
00450109,労働安全衛生特別調査（労働災害防止対策等重点調査票）,厚生労働省,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450109
00450110,労働安全衛生調査（実態調査）,厚生労働省,,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450110
00450111,労使関係総合調査（労使間の交渉等に関する実態調査）,厚生労働省,,一般統計,２年又は３年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450111
00450121,病院経営収支調査,厚生労働省,医政局医療経営支援課,その他,年,-,-,-,-,
00450122,無医地区等調査,厚生労働省,医政局地域医療計画課,一般統計,３年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450122
00450123,院内感染対策サーベイランス,厚生労働省,,一般統計,,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450123
00450124,人生の最終段階における医療・ケアに関する意識調査,厚生労働省,医政局地域医療計画課,業務統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450124
00450125,病床機能報告制度,厚生労働省,医政局地域医療計画課,業務統計,年,-,-,-,-,
00450126,外来機能報告,厚生労働省,医政局地域医療計画課,業務統計,年,-,-,-,-,
00450127,医師少数区域経験認定医師に関する調査,厚生労働省,医政局地域医療計画課,一般統計,１年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450127
00450131,歯科疾患実態調査,厚生労働省,医政局歯科保健課,一般統計,４年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450131
00450132,無歯科医地区等調査,厚生労働省,医政局歯科保健課,一般統計,３年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450132
00450141,看護師等学校養成所入学状況及び卒業生就業状況調査,厚生労働省,医政局看護課,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450141
00450151,薬事工業生産動態統計調査,厚生労働省,,基幹統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450151
00450152,医薬品・医療機器産業実態調査,厚生労働省,,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450152
00450153,医薬品価格調査,厚生労働省,,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450153
00450154,特定保険医療材料価格調査,厚生労働省,,一般統計,２年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450154
00450155,医療用医薬品における情報化進捗状況調査,厚生労働省,,業務統計,年,-,-,-,-,
00450156,医療機器等における情報化進捗状況調査,厚生労働省,,業務統計,年,-,-,-,-,
00450161,原子爆弾被爆者実態調査,厚生労働省,健康・生活衛生局総務課,一般統計,10年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450161
00450171,国民健康・栄養調査,厚生労働省,健康・生活衛生局健康課栄養指導室,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450171
00450172,喫煙環境に関する実態調査,厚生労働省,健康・生活衛生局健康課,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450172
00450173,全国がん登録,厚生労働省,健康・生活衛生局がん・疾病対策課,その他,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450173
00450174,(仮)風しん対策の意向調査,厚生労働省,,その他,不定期,-,-,-,-,
00450181,血液製剤使用実態調査,厚生労働省,医薬局血液対策課,その他,１回限り,-,-,-,-,
00450191,食中毒統計調査,厚生労働省,健康・生活衛生局食品監視安全課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450191
00450192,食肉検査等情報還元調査牛海綿状脳症（BSE）スクリーニング検,厚生労働省,健康・生活衛生局食品監視安全課,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450192
00450193,査の結果,厚生労働省,健康・生活衛生局食品監視安全課,業務統計,年,-,-,-,-,
00450201,最低賃金に関する実態調査,厚生労働省,労働基準局賃金課,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450201
00450211,定期健康診断結果報告,厚生労働省,労働基準局安全衛生部労働衛生課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450211
00450212,労務費率調査,厚生労働省,,一般統計,３年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00450212
00450213,平成21、23年有期労働契約に関する実態調査,厚生労働省,労働基準局労働関係法課,一般統計,不定期,-,-,-,-,
00450216,有期労働契約に関する実態調査（事業所調査・個人調査）,厚生労働省,労働基準局労働関係法課,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450216
00450217,特殊健康診断結果報告,厚生労働省,労働基準局安全衛生部労働衛生課,業務統計,年,-,-,-,-,
00450218,業務上疾病発生状況,厚生労働省,労働基準局安全衛生部労働衛生課,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450218
00450219,じん肺管理区分決定状況,厚生労働省,労働基準局安全衛生部労働衛生課,業務統計,年,-,-,-,-,
00450221,雇用状況実態調査,厚生労働省,職業安定局雇用政策課,その他,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450221
00450222,一般職業紹介状況（職業安定業務統計）,厚生労働省,職業安定局雇用政策課,業務統計,月,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450222
00450223,雇用保険事業統計,厚生労働省,職業安定局雇用保険課,業務統計,月,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450223
00450224,外国人雇用実態調査,厚生労働省,職業安定局外国人雇用対策課,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450224
